IDW IDB ODW ODB number_of_trials correlation_count correlation is_significant
0 14 1 1 67108864 33559388 0.000147700309753 0
0 14 1 2 67108864 33562276 0.000233769416809 0
0 14 1 3 67108864 33557771 0.000099509954453 0
0 14 1 4 67108864 33553616 -0.000024318695068 0
0 14 1 5 67108864 33553317 -0.000033229589462 0
0 14 1 6 67108864 33556737 0.000068694353104 0
0 14 1 7 67108864 33564676 0.000305294990540 0
0 14 1 8 67108864 33557194 0.000082314014435 0
0 14 1 9 67108864 33551379 -0.000090986490250 0
0 14 1 10 67108864 33538814 -0.000465452671051 0
0 14 1 11 67108864 33559261 0.000143915414810 0
0 14 1 12 67108864 33558996 0.000136017799377 0
0 14 1 13 67108864 33554979 0.000016301870346 0
0 14 1 14 67108864 33555144 0.000021219253540 0
0 14 1 15 67108864 33554498 0.000001966953278 0
0 14 1 16 67108864 33561729 0.000217467546463 0
0 14 1 17 67108864 33551983 -0.000072985887527 0
0 14 1 18 67108864 33521430 -0.000983536243439 1
0 14 1 19 67108864 33559166 0.000141084194183 0
0 14 1 20 67108864 33549611 -0.000143676996231 0
0 14 1 21 67108864 33641508 0.002595067024231 1
0 14 1 22 67108864 33559590 0.000153720378876 0
0 14 1 23 67108864 33551834 -0.000077426433563 0
0 14 1 24 67108864 33529466 -0.000744044780731 1
0 14 1 25 67108864 33546305 -0.000242203474045 0
0 14 1 26 67108864 33354621 -0.005954831838608 1
0 14 1 27 67108864 33558739 0.000128358602524 0
0 14 1 28 67108864 33554115 -0.000009447336197 0
0 14 1 29 67108864 33559131 0.000140041112900 0
0 14 1 30 67108864 33561437 0.000208765268326 0
0 14 1 31 67108864 33562843 0.000250667333603 0
0 14 2 0 67108864 33700931 0.004366010427475 1
0 14 2 1 67108864 33551484 -0.000087857246399 0
0 14 2 2 67108864 33859525 0.009092479944229 1
0 14 2 3 67108864 34947029 0.041502624750137 1
0 14 2 4 67108864 33552565 -0.000055640935898 0
0 14 2 5 67108864 33669975 0.003443449735641 1
0 14 2 6 67108864 33549663 -0.000142127275467 0
0 14 2 7 67108864 33554776 0.000010251998901 0
0 14 2 8 67108864 33445934 -0.003233492374420 1
0 14 2 9 67108864 33557425 0.000089198350906 0
0 14 2 10 67108864 33177416 -0.011235952377319 1
0 14 2 11 67108864 33553691 -0.000022083520889 0
0 14 2 12 67108864 33553917 -0.000015348196030 0
0 14 2 13 67108864 33554694 0.000007808208466 0
0 14 2 14 67108864 33591217 0.001096278429031 1
0 14 2 15 67108864 33558503 0.000121325254440 0
0 14 2 16 67108864 33563462 0.000269114971161 0
0 14 2 17 67108864 33561259 0.000203460454941 0
0 14 2 18 67108864 33558241 0.000113517045975 0
0 14 2 19 67108864 33554663 0.000006884336472 0
0 14 2 20 67108864 33555138 0.000021040439606 0
0 14 2 21 67108864 33565391 0.000326603651047 0
0 14 2 22 67108864 33549168 -0.000156879425049 0
0 14 2 23 67108864 33557562 0.000093281269073 0
0 14 2 24 67108864 33683842 0.003856718540192 1
0 14 2 25 67108864 33551387 -0.000090748071671 0
0 14 2 26 67108864 33828828 0.008177638053894 1
0 14 2 27 67108864 33556480 0.000061035156250 0
0 14 2 28 67108864 33565388 0.000326514244080 0
0 14 2 29 67108864 33591151 0.001094311475754 1
0 14 2 30 67108864 34731446 0.035077750682831 1
0 14 2 31 67108864 33561061 0.000197559595108 0
0 14 3 0 67108864 33568913 0.000431567430496 0
0 14 3 1 67108864 33553056 -0.000041007995605 0
0 14 3 2 67108864 33602561 0.001434355974197 1
0 14 3 3 67108864 34117426 0.016778528690338 1
0 14 3 4 67108864 33555250 0.000024378299713 0
0 14 3 5 67108864 33549812 -0.000137686729431 0
0 14 3 6 67108864 33557812 0.000100731849670 0
0 14 3 7 67108864 33553954 -0.000014245510101 0
0 14 3 8 67108864 33558022 0.000106990337372 0
0 14 3 9 67108864 33549689 -0.000141352415085 0
0 14 3 10 67108864 33579440 0.000745296478271 1
0 14 3 11 67108864 33558004 0.000106453895569 0
0 14 3 12 67108864 33555897 0.000043660402298 0
0 14 3 13 67108864 33548857 -0.000166147947311 0
0 14 3 14 67108864 33550716 -0.000110745429993 0
0 14 3 15 67108864 33552821 -0.000048011541367 0
0 14 3 16 67108864 33553703 -0.000021725893021 0
0 14 3 17 67108864 33554660 0.000006794929504 0
0 14 3 18 67108864 33557529 0.000092297792435 0
0 14 3 19 67108864 33549495 -0.000147134065628 0
0 14 3 20 67108864 33554570 0.000004112720490 0
0 14 3 21 67108864 33556638 0.000065743923187 0
0 14 3 22 67108864 33550053 -0.000130504369736 0
0 14 3 23 67108864 33549181 -0.000156491994858 0
0 14 3 24 67108864 33549798 -0.000138103961945 0
0 14 3 25 67108864 33548052 -0.000190138816833 0
0 14 3 26 67108864 33549479 -0.000147610902786 0
0 14 3 27 67108864 33558952 0.000134706497192 0
0 14 3 28 67108864 33555444 0.000030159950256 0
0 14 3 29 67108864 33558316 0.000115752220154 0
0 14 3 30 67108864 33551454 -0.000088751316071 0
0 14 3 31 67108864 33555661 0.000036627054214 0
0 15 0 0 67108864 33552765 -0.000049680471420 0
0 15 0 1 67108864 33531648 -0.000679016113281 1
0 15 0 2 67108864 33550898 -0.000105321407318 0
0 15 0 3 67108864 33917779 0.010828584432602 1
0 15 0 4 67108864 34906631 0.040298670530319 1
0 15 0 5 67108864 33558856 0.000131845474243 0
0 15 0 6 67108864 33578023 0.000703066587448 1
0 15 0 7 67108864 33550636 -0.000113129615784 0
0 15 0 8 67108864 33553654 -0.000023186206818 0
0 15 0 9 67108864 33544357 -0.000300258398056 0
0 15 0 10 67108864 33555976 0.000046014785767 0
0 15 0 11 67108864 33681040 0.003773212432861 1
0 15 0 12 67108864 33570147 0.000468343496323 0
0 15 0 13 67108864 33553882 -0.000016391277313 0
0 15 0 14 67108864 33551570 -0.000085294246674 0
0 15 0 15 67108864 33548617 -0.000173300504684 0
0 15 0 16 67108864 33556609 0.000064879655838 0
0 15 0 17 67108864 33548571 -0.000174671411514 0
0 15 0 18 67108864 33551946 -0.000074088573456 0
0 15 0 19 67108864 33559192 0.000141859054565 0
0 15 0 20 67108864 34021140 0.013908982276917 1
0 15 0 21 67108864 33553155 -0.000038057565689 0
0 15 0 22 67108864 33578223 0.000709027051926 1
0 15 0 23 67108864 33549903 -0.000134974718094 0
0 15 0 24 67108864 33556408 0.000058889389038 0
0 15 0 25 67108864 33483492 -0.002114176750183 1
0 15 0 26 67108864 33554357 -0.000002235174179 0
0 15 0 27 67108864 33821284 0.007952809333801 1
0 15 0 28 67108864 35281208 0.051461935043335 1
0 15 0 29 67108864 33550534 -0.000116169452667 0
0 15 0 30 67108864 33655759 0.003019779920578 1
0 15 0 31 67108864 32579046 -0.029068768024445 1
0 15 1 0 67108864 33552666 -0.000052630901337 0
0 15 1 1 67108864 33561577 0.000212937593460 0
0 15 1 2 67108864 33548840 -0.000166654586792 0
0 15 1 3 67108864 33562149 0.000229984521866 0
0 15 1 4 67108864 33554029 -0.000012010335922 0
0 15 1 5 67108864 33550985 -0.000102728605270 0
0 15 1 6 67108864 33555485 0.000031381845474 0
0 15 1 7 67108864 33557988 0.000105977058411 0
0 15 1 8 67108864 33548684 -0.000171303749084 0
0 15 1 9 67108864 33541723 -0.000378757715225 0
0 15 1 10 67108864 33554138 -0.000008761882782 0
0 15 1 11 67108864 33533571 -0.000621706247330 1
0 15 1 12 67108864 33547717 -0.000200122594833 0
0 15 1 13 67108864 33557089 0.000079184770584 0
0 15 1 14 67108864 33562064 0.000227451324463 0
0 15 1 15 67108864 33549605 -0.000143855810165 0
0 15 1 16 67108864 33552691 -0.000051885843277 0
0 15 1 17 67108864 33558117 0.000109821557999 0
0 15 1 18 67108864 33552132 -0.000068545341492 0
0 15 1 19 67108864 33389682 -0.004909932613373 1
0 15 1 20 67108864 33554362 -0.000002086162567 0
0 15 1 21 67108864 33558447 0.000119656324387 0
0 15 1 22 67108864 33690051 0.004041761159897 1
0 15 1 23 67108864 33548912 -0.000164508819580 0
0 15 1 24 67108864 33556548 0.000063061714172 0
0 15 1 25 67108864 33528468 -0.000773787498474 1
0 15 1 26 67108864 33553469 -0.000028699636459 0
0 15 1 27 67108864 33346058 -0.006210029125214 1
0 15 1 28 67108864 33549822 -0.000137388706207 0
0 15 1 29 67108864 33547465 -0.000207632780075 0
0 15 1 30 67108864 33552515 -0.000057131052017 0
0 15 1 31 67108864 33554951 0.000015467405319 0
0 15 2 0 67108864 33551766 -0.000079452991486 0
0 15 2 1 67108864 33740058 0.005532085895538 1
0 15 2 2 67108864 33551793 -0.000078648328781 0
0 15 2 3 67108864 33849300 0.008787751197815 1
0 15 2 4 67108864 34916014 0.040578305721283 1
0 15 2 5 67108864 33556749 0.000069051980972 0
0 15 2 6 67108864 33738730 0.005492508411407 1
0 15 2 7 67108864 33558412 0.000118613243103 0
0 15 2 8 67108864 33553449 -0.000029295682907 0
0 15 2 9 67108864 33449402 -0.003130137920380 1
0 15 2 10 67108864 33553665 -0.000022858381271 0
0 15 2 11 67108864 33171819 -0.011402755975723 1
0 15 2 12 67108864 33551612 -0.000084042549133 0
0 15 2 13 67108864 33562734 0.000247418880463 0
0 15 2 14 67108864 33552425 -0.000059813261032 0
0 15 2 15 67108864 33579627 0.000750869512558 1
0 15 2 16 67108864 33558166 0.000111281871796 0
0 15 2 17 67108864 33554989 0.000016599893570 0
0 15 2 18 67108864 33553444 -0.000029444694519 0
0 15 2 19 67108864 33561132 0.000199675559998 0
0 15 2 20 67108864 33554679 0.000007361173630 0
0 15 2 21 67108864 33559500 0.000151038169861 0
0 15 2 22 67108864 33573652 0.000572800636292 1
0 15 2 23 67108864 33564474 0.000299274921417 0
0 15 2 24 67108864 33553637 -0.000023692846298 0
0 15 2 25 67108864 33691561 0.004086762666702 1
0 15 2 26 67108864 33547955 -0.000193029642105 0
0 15 2 27 67108864 33824194 0.008039534091949 1
0 15 2 28 67108864 33564561 0.000301867723465 0
0 15 2 29 67108864 33559942 0.000164210796356 0
0 15 2 30 67108864 33618444 0.001907706260681 1
0 15 2 31 67108864 34535853 0.029248625040054 1
0 15 3 0 67108864 33554929 0.000014811754227 0
0 15 3 1 67108864 33559120 0.000139713287354 0
0 15 3 2 67108864 33561030 0.000196635723114 0
0 15 3 3 67108864 33603658 0.001467049121857 1
0 15 3 4 67108864 34027938 0.014111578464508 1
0 15 3 5 67108864 33549970 -0.000132977962494 0
0 15 3 6 67108864 33533244 -0.000631451606750 1
0 15 3 7 67108864 33554060 -0.000011086463928 0
0 15 3 8 67108864 33562251 0.000233024358749 0
0 15 3 9 67108864 33561979 0.000224918127060 0
0 15 3 10 67108864 33556424 0.000059366226196 0
0 15 3 11 67108864 33577943 0.000700682401657 1
0 15 3 12 67108864 33544027 -0.000310093164444 0
0 15 3 13 67108864 33553109 -0.000039428472519 0
0 15 3 14 67108864 33545453 -0.000267595052719 0
0 15 3 15 67108864 33557805 0.000100523233414 0
0 15 3 16 67108864 33548298 -0.000182807445526 0
0 15 3 17 67108864 33545301 -0.000272125005722 0
0 15 3 18 67108864 33556433 0.000059634447098 0
0 15 3 19 67108864 33560441 0.000179082155228 0
0 15 3 20 67108864 33555733 0.000038772821426 0
0 15 3 21 67108864 33556155 0.000051349401474 0
0 15 3 22 67108864 33548381 -0.000180333852768 0
0 15 3 23 67108864 33555920 0.000044345855713 0
0 15 3 24 67108864 33548851 -0.000166326761246 0
0 15 3 25 67108864 33554839 0.000012129545212 0
0 15 3 26 67108864 33547215 -0.000215083360672 0
0 15 3 27 67108864 33548085 -0.000189155340195 0
0 15 3 28 67108864 33552688 -0.000051975250244 0
0 15 3 29 67108864 33552269 -0.000064462423325 0
0 15 3 30 67108864 33539380 -0.000448584556580 0
0 15 3 31 67108864 33553765 -0.000019878149033 0
0 16 0 0 67108864 29696412 -0.114977955818176 1
0 16 0 1 67108864 33553818 -0.000018298625946 0
0 16 0 2 67108864 33548284 -0.000183224678040 0
0 16 0 3 67108864 33559552 0.000152587890625 0
0 16 0 4 67108864 33810342 0.007626712322235 1
0 16 0 5 67108864 34685571 0.033710569143295 1
0 16 0 6 67108864 33558375 0.000117510557175 0
0 16 0 7 67108864 33575450 0.000626385211945 1
0 16 0 8 67108864 33562162 0.000230371952057 0
0 16 0 9 67108864 33552843 -0.000047355890274 0
0 16 0 10 67108864 33552690 -0.000051915645599 0
0 16 0 11 67108864 33552864 -0.000046730041504 0
0 16 0 12 67108864 33646650 0.002748310565948 1
0 16 0 13 67108864 33566624 0.000363349914551 0
0 16 0 14 67108864 33556375 0.000057905912399 0
0 16 0 15 67108864 33551572 -0.000085234642029 0
0 16 0 16 67108864 33556077 0.000049024820328 0
0 16 0 17 67108864 33559374 0.000147283077240 0
0 16 0 18 67108864 33539367 -0.000448971986771 0
0 16 0 19 67108864 33553173 -0.000037521123886 0
0 16 0 20 67108864 33556769 0.000069648027420 0
0 16 0 21 67108864 33836773 0.008414417505264 1
0 16 0 22 67108864 33561868 0.000221610069275 0
0 16 0 23 67108864 33564694 0.000305831432343 0
0 16 0 24 67108864 33548027 -0.000190883874893 0
0 16 0 25 67108864 33552337 -0.000062435865402 0
0 16 0 26 67108864 33518288 -0.001077175140381 1
0 16 0 27 67108864 33559439 0.000149220228195 0
0 16 0 28 67108864 33815522 0.007781088352203 1
0 16 0 29 67108864 35270893 0.051154524087906 1
0 16 0 30 67108864 33553803 -0.000018745660782 0
0 16 0 31 67108864 33645827 0.002723783254623 1
0 16 1 0 67108864 33545993 -0.000251501798630 0
0 16 1 1 67108864 33548912 -0.000164508819580 0
0 16 1 2 67108864 33553352 -0.000032186508179 0
0 16 1 3 67108864 33551569 -0.000085324048996 0
0 16 1 4 67108864 33558630 0.000125110149384 0
0 16 1 5 67108864 33551943 -0.000074177980423 0
0 16 1 6 67108864 33552731 -0.000050693750381 0
0 16 1 7 67108864 33553589 -0.000025123357773 0
0 16 1 8 67108864 33559453 0.000149637460709 0
0 16 1 9 67108864 33550674 -0.000111997127533 0
0 16 1 10 67108864 33561639 0.000214785337448 0
0 16 1 11 67108864 33553902 -0.000015795230865 0
0 16 1 12 67108864 33543108 -0.000337481498718 0
0 16 1 13 67108864 33550064 -0.000130176544189 0
0 16 1 14 67108864 33559138 0.000140249729156 0
0 16 1 15 67108864 33554542 0.000003278255463 0
0 16 1 16 67108864 33553531 -0.000026851892471 0
0 16 1 17 67108864 33558525 0.000121980905533 0
0 16 1 18 67108864 33555867 0.000042766332626 0
0 16 1 19 67108864 33556652 0.000066161155701 0
0 16 1 20 67108864 33509008 -0.001353740692139 1
0 16 1 21 67108864 33555487 0.000031441450119 0
0 16 1 22 67108864 33549974 -0.000132858753204 0
0 16 1 23 67108864 33638020 0.002491116523743 1
0 16 1 24 67108864 33551564 -0.000085473060608 0
0 16 1 25 67108864 33547209 -0.000215262174606 0
0 16 1 26 67108864 33529910 -0.000730812549591 1
0 16 1 27 67108864 33553431 -0.000029832124710 0
0 16 1 28 67108864 33347984 -0.006152629852295 1
0 16 1 29 67108864 33552030 -0.000071585178375 0
0 16 1 30 67108864 33556139 0.000050872564316 0
0 16 1 31 67108864 33555587 0.000034421682358 0
0 16 2 0 67108864 34001057 0.013310462236404 1
0 16 2 1 67108864 33561833 0.000220566987991 0
0 16 2 2 67108864 33601888 0.001414299011230 1
0 16 2 3 67108864 33557847 0.000101774930954 0
0 16 2 4 67108864 33780638 0.006741464138031 1
0 16 2 5 67108864 34833113 0.038107663393021 1
0 16 2 6 67108864 33550880 -0.000105857849121 0
0 16 2 7 67108864 33681603 0.003789991140366 1
0 16 2 8 67108864 33557307 0.000085681676865 0
0 16 2 9 67108864 33560345 0.000176221132278 0
0 16 2 10 67108864 33455322 -0.002953708171844 1
0 16 2 11 67108864 33552115 -0.000069051980972 0
0 16 2 12 67108864 33176779 -0.011254936456680 1
0 16 2 13 67108864 33552976 -0.000043392181396 0
0 16 2 14 67108864 33555161 0.000021725893021 0
0 16 2 15 67108864 33547287 -0.000212937593460 0
0 16 2 16 67108864 34006908 0.013484835624695 1
0 16 2 17 67108864 33556605 0.000064760446548 0
0 16 2 18 67108864 33553746 -0.000020444393158 0
0 16 2 19 67108864 33552251 -0.000064998865128 0
0 16 2 20 67108864 33555421 0.000029474496841 0
0 16 2 21 67108864 33543528 -0.000324964523315 0
0 16 2 22 67108864 33556741 0.000068813562393 0
0 16 2 23 67108864 33559156 0.000140786170959 0
0 16 2 24 67108864 33559233 0.000143080949783 0
0 16 2 25 67108864 33548518 -0.000176250934601 0
0 16 2 26 67108864 33638539 0.002506583929062 1
0 16 2 27 67108864 33547441 -0.000208348035812 0
0 16 2 28 67108864 33789996 0.007020354270935 1
0 16 2 29 67108864 33555770 0.000039875507355 0
0 16 2 30 67108864 33548908 -0.000164628028870 0
0 16 2 31 67108864 33565179 0.000320285558701 0
0 16 3 0 67108864 33546358 -0.000240623950958 0
0 16 3 1 67108864 33555244 0.000024199485779 0
0 16 3 2 67108864 33556033 0.000047713518143 0
0 16 3 3 67108864 33558019 0.000106900930405 0
0 16 3 4 67108864 33576884 0.000669121742249 1
0 16 3 5 67108864 33869673 0.009394913911819 1
0 16 3 6 67108864 33551023 -0.000101596117020 0
0 16 3 7 67108864 33536843 -0.000524193048477 1
0 16 3 8 67108864 33551486 -0.000087797641754 0
0 16 3 9 67108864 33551992 -0.000072717666626 0
0 16 3 10 67108864 33552017 -0.000071972608566 0
0 16 3 11 67108864 33553591 -0.000025063753128 0
0 16 3 12 67108864 33562756 0.000248074531555 0
0 16 3 13 67108864 33542083 -0.000368028879166 0
0 16 3 14 67108864 33555318 0.000026404857635 0
0 16 3 15 67108864 33553131 -0.000038772821426 0
0 16 3 16 67108864 33552587 -0.000054985284805 0
0 16 3 17 67108864 33554569 0.000004082918167 0
0 16 3 18 67108864 33552422 -0.000059902667999 0
0 16 3 19 67108864 33554061 -0.000011056661606 0
0 16 3 20 67108864 33552977 -0.000043362379074 0
0 16 3 21 67108864 33556179 0.000052064657211 0
0 16 3 22 67108864 33552208 -0.000066280364990 0
0 16 3 23 67108864 33554096 -0.000010013580322 0
0 16 3 24 67108864 33554162 -0.000008046627045 0
0 16 3 25 67108864 33555651 0.000036329030991 0
0 16 3 26 67108864 33553243 -0.000035434961319 0
0 16 3 27 67108864 33552602 -0.000054538249969 0
0 16 3 28 67108864 33544214 -0.000304520130157 0
0 16 3 29 67108864 33555266 0.000024855136871 0
0 16 3 30 67108864 33550181 -0.000126689672470 0
0 16 3 31 67108864 33553911 -0.000015527009964 0
0 17 0 0 67108864 34146809 0.017654210329056 1
0 17 0 1 67108864 30038926 -0.104770243167877 1
0 17 0 2 67108864 33557250 0.000083982944489 0
0 17 0 3 67108864 33554991 0.000016659498215 0
0 17 0 4 67108864 33555724 0.000038504600525 0
0 17 0 5 67108864 33817610 0.007843315601349 1
0 17 0 6 67108864 34682184 0.033609628677368 1
0 17 0 7 67108864 33548812 -0.000167489051819 0
0 17 0 8 67108864 33588098 0.001003324985504 1
0 17 0 9 67108864 33554248 -0.000005483627319 0
0 17 0 10 67108864 33552009 -0.000072211027145 0
0 17 0 11 67108864 33552158 -0.000067770481110 0
0 17 0 12 67108864 33560269 0.000173956155777 0
0 17 0 13 67108864 33674849 0.003588706254959 1
0 17 0 14 67108864 33575190 0.000618636608124 1
0 17 0 15 67108864 33554332 -0.000002980232239 0
0 17 0 16 67108864 33558896 0.000133037567139 0
0 17 0 17 67108864 33555551 0.000033348798752 0
0 17 0 18 67108864 33552617 -0.000054091215134 0
0 17 0 19 67108864 33550271 -0.000124007463455 0
0 17 0 20 67108864 33553153 -0.000038117170334 0
0 17 0 21 67108864 33541554 -0.000383794307709 0
0 17 0 22 67108864 33972454 0.012458026409149 1
0 17 0 23 67108864 33548288 -0.000183105468750 0
0 17 0 24 67108864 33565393 0.000326663255692 0
0 17 0 25 67108864 33555114 0.000020325183868 0
0 17 0 26 67108864 33559461 0.000149875879288 0
0 17 0 27 67108864 33522378 -0.000955283641815 1
0 17 0 28 67108864 33555043 0.000018209218979 0
0 17 0 29 67108864 33814152 0.007740259170532 1
0 17 0 30 67108864 35278689 0.051386862993240 1
0 17 0 31 67108864 33564115 0.000288575887680 0
0 17 1 0 67108864 33549137 -0.000157803297043 0
0 17 1 1 67108864 33554911 0.000014275312424 0
0 17 1 2 67108864 33551653 -0.000082820653915 0
0 17 1 3 67108864 33554652 0.000006556510925 0
0 17 1 4 67108864 33556751 0.000069111585617 0
0 17 1 5 67108864 33554354 -0.000002324581146 0
0 17 1 6 67108864 33565764 0.000337719917297 0
0 17 1 7 67108864 33555491 0.000031560659409 0
0 17 1 8 67108864 33550280 -0.000123739242554 0
0 17 1 9 67108864 33553616 -0.000024318695068 0
0 17 1 10 67108864 33553461 -0.000028938055038 0
0 17 1 11 67108864 33553554 -0.000026166439056 0
0 17 1 12 67108864 33546495 -0.000236541032791 0
0 17 1 13 67108864 33539392 -0.000448226928711 0
0 17 1 14 67108864 33551970 -0.000073373317719 0
0 17 1 15 67108864 33551951 -0.000073939561844 0
0 17 1 16 67108864 33551344 -0.000092029571533 0
0 17 1 17 67108864 33555625 0.000035554170609 0
0 17 1 18 67108864 33556266 0.000054657459259 0
0 17 1 19 67108864 33554867 0.000012964010239 0
0 17 1 20 67108864 33552157 -0.000067800283432 0
0 17 1 21 67108864 33510079 -0.001321822404861 1
0 17 1 22 67108864 33553547 -0.000026375055313 0
0 17 1 23 67108864 33546986 -0.000221908092499 0
0 17 1 24 67108864 33643063 0.002641409635544 1
0 17 1 25 67108864 33564933 0.000312954187393 0
0 17 1 26 67108864 33552932 -0.000044703483582 0
0 17 1 27 67108864 33527393 -0.000805824995041 1
0 17 1 28 67108864 33551194 -0.000096499919891 0
0 17 1 29 67108864 33345348 -0.006231188774109 1
0 17 1 30 67108864 33550446 -0.000118792057037 0
0 17 1 31 67108864 33553463 -0.000028878450394 0
0 17 2 0 67108864 33565521 0.000330477952957 0
0 17 2 1 67108864 34181301 0.018682152032852 1
0 17 2 2 67108864 33553704 -0.000021696090698 0
0 17 2 3 67108864 33596941 0.001266866922379 1
0 17 2 4 67108864 33548713 -0.000170439481735 0
0 17 2 5 67108864 33789397 0.007002502679825 1
0 17 2 6 67108864 34844328 0.038441896438599 1
0 17 2 7 67108864 33552029 -0.000071614980698 0
0 17 2 8 67108864 33684800 0.003885269165039 1
0 17 2 9 67108864 33559469 0.000150114297867 0
0 17 2 10 67108864 33558165 0.000111252069473 0
0 17 2 11 67108864 33449839 -0.003117114305496 1
0 17 2 12 67108864 33550820 -0.000107645988464 0
0 17 2 13 67108864 33182715 -0.011078029870987 1
0 17 2 14 67108864 33555383 0.000028342008591 0
0 17 2 15 67108864 33557283 0.000084966421127 0
0 17 2 16 67108864 33589577 0.001047402620316 1
0 17 2 17 67108864 33808204 0.007562994956970 1
0 17 2 18 67108864 33558563 0.000123113393784 0
0 17 2 19 67108864 33550866 -0.000106275081635 0
0 17 2 20 67108864 33556117 0.000050216913223 0
0 17 2 21 67108864 33552780 -0.000049233436584 0
0 17 2 22 67108864 33555291 0.000025600194931 0
0 17 2 23 67108864 33554199 -0.000006943941116 0
0 17 2 24 67108864 33561185 0.000201255083084 0
0 17 2 25 67108864 33559505 0.000151187181473 0
0 17 2 26 67108864 33556548 0.000063061714172 0
0 17 2 27 67108864 33647580 0.002776026725769 1
0 17 2 28 67108864 33551397 -0.000090450048447 0
0 17 2 29 67108864 33820842 0.007939636707306 1
0 17 2 30 67108864 33560228 0.000172734260559 0
0 17 2 31 67108864 33557084 0.000079035758972 0
0 17 3 0 67108864 33547453 -0.000207990407944 0
0 17 3 1 67108864 33556180 0.000052094459534 0
0 17 3 2 67108864 33554596 0.000004887580872 0
0 17 3 3 67108864 33552914 -0.000045239925385 0
0 17 3 4 67108864 33549811 -0.000137716531754 0
0 17 3 5 67108864 33581000 0.000791788101196 1
0 17 3 6 67108864 33881012 0.009732842445374 1
0 17 3 7 67108864 33558200 0.000112295150757 0
0 17 3 8 67108864 33513014 -0.001234352588654 1
0 17 3 9 67108864 33553696 -0.000021934509277 0
0 17 3 10 67108864 33557636 0.000095486640930 0
0 17 3 11 67108864 33547352 -0.000211000442505 0
0 17 3 12 67108864 33555941 0.000044971704483 0
0 17 3 13 67108864 33587109 0.000973850488663 1
0 17 3 14 67108864 33546501 -0.000236362218857 0
0 17 3 15 67108864 33553379 -0.000031381845474 0
0 17 3 16 67108864 33550853 -0.000106662511826 0
0 17 3 17 67108864 33550198 -0.000126183032990 0
0 17 3 18 67108864 33554742 0.000009238719940 0
0 17 3 19 67108864 33553627 -0.000023990869522 0
0 17 3 20 67108864 33552835 -0.000047594308853 0
0 17 3 21 67108864 33552704 -0.000051498413086 0
0 17 3 22 67108864 33552780 -0.000049233436584 0
0 17 3 23 67108864 33556660 0.000066399574280 0
0 17 3 24 67108864 33557049 0.000077992677689 0
0 17 3 25 67108864 33562880 0.000251770019531 0
0 17 3 26 67108864 33553959 -0.000014096498489 0
0 17 3 27 67108864 33557744 0.000098705291748 0
0 17 3 28 67108864 33563303 0.000264376401901 0
0 17 3 29 67108864 33560133 0.000169903039932 0
0 17 3 30 67108864 33562226 0.000232279300690 0
0 17 3 31 67108864 33564022 0.000285804271698 0
0 18 0 0 67108864 33556297 0.000055581331253 0
0 18 0 1 67108864 34041768 0.014523744583130 1
0 18 0 2 67108864 31582112 -0.058779716491699 1
0 18 0 3 67108864 33554348 -0.000002503395081 0
0 18 0 4 67108864 33544379 -0.000299602746964 0
0 18 0 5 67108864 33556418 0.000059187412262 0
0 18 0 6 67108864 33819868 0.007910609245300 1
0 18 0 7 67108864 34690960 0.033871173858643 1
0 18 0 8 67108864 33556193 0.000052481889725 0
0 18 0 9 67108864 33616014 0.001835286617279 1
0 18 0 10 67108864 33559271 0.000144213438034 0
0 18 0 11 67108864 33555472 0.000030994415283 0
0 18 0 12 67108864 33551636 -0.000083327293396 0
0 18 0 13 67108864 33549452 -0.000148415565491 0
0 18 0 14 67108864 33747197 0.005744844675064 1
0 18 0 15 67108864 33567917 0.000401884317398 0
0 18 0 16 67108864 33550589 -0.000114530324936 0
0 18 0 17 67108864 33565683 0.000335305929184 0
0 18 0 18 67108864 33547549 -0.000205129384995 0
0 18 0 19 67108864 33554600 0.000005006790161 0
0 18 0 20 67108864 33557398 0.000088393688202 0
0 18 0 21 67108864 33552122 -0.000068843364716 0
0 18 0 22 67108864 33557792 0.000100135803223 0
0 18 0 23 67108864 33933097 0.011285096406937 1
0 18 0 24 67108864 33555078 0.000019252300262 0
0 18 0 25 67108864 33555677 0.000037103891373 0
0 18 0 26 67108864 33557470 0.000090539455414 0
0 18 0 27 67108864 33558683 0.000126689672470 0
0 18 0 28 67108864 33526037 -0.000846236944199 1
0 18 0 29 67108864 33554875 0.000013202428818 0
0 18 0 30 67108864 33816317 0.007804781198502 1
0 18 0 31 67108864 35285624 0.051593542098999 1
0 18 1 0 67108864 33550718 -0.000110685825348 0
0 18 1 1 67108864 33558815 0.000130623579025 0
0 18 1 2 67108864 33549042 -0.000160634517670 0
0 18 1 3 67108864 33550507 -0.000116974115372 0
0 18 1 4 67108864 33558087 0.000108927488327 0
0 18 1 5 67108864 33548042 -0.000190436840057 0
0 18 1 6 67108864 33550334 -0.000122129917145 0
0 18 1 7 67108864 33561959 0.000224322080612 0
0 18 1 8 67108864 33562569 0.000242501497269 0
0 18 1 9 67108864 33554287 -0.000004321336746 0
0 18 1 10 67108864 33551608 -0.000084161758423 0
0 18 1 11 67108864 33553952 -0.000014305114746 0
0 18 1 12 67108864 33559732 0.000157952308655 0
0 18 1 13 67108864 33553693 -0.000022023916245 0
0 18 1 14 67108864 33521769 -0.000973433256149 1
0 18 1 15 67108864 33560722 0.000187456607819 0
