IDW IDB ODW ODB number_of_trials correlation_count correlation is_significant
0 0 3 24 268435456 134223207 0.000040821731091 0
0 0 3 25 268435456 134209030 -0.000064805150032 0
0 0 3 26 268435456 134231184 0.000100255012512 0
0 0 3 27 268435456 134217418 -0.000002309679985 0
0 0 3 28 268435456 134213221 -0.000033579766750 0
0 0 3 29 268435456 134220305 0.000019200146198 0
0 0 3 30 268435456 134207176 -0.000078618526459 0
0 0 3 31 268435456 134222119 0.000032715499401 0
0 1 0 0 268435456 134205832 -0.000088632106781 0
0 1 0 1 268435456 134215219 -0.000018693506718 0
0 1 0 2 268435456 134210728 -0.000052154064178 0
0 1 0 3 268435456 134220164 0.000018149614334 0
0 1 0 4 268435456 134218377 0.000004835426807 0
0 1 0 5 268435456 134207814 -0.000073865056038 0
0 1 0 6 268435456 134234479 0.000124804675579 0
0 1 0 7 268435456 134221293 0.000026561319828 0
0 1 0 8 268435456 134205032 -0.000094592571259 0
0 1 0 9 268435456 134203497 -0.000106029212475 0
0 1 0 10 268435456 134214962 -0.000020608305931 0
0 1 0 11 268435456 134218711 0.000007323920727 0
0 1 0 12 268435456 134223544 0.000043332576752 0
0 1 0 13 268435456 134216235 -0.000011123716831 0
0 1 0 14 268435456 134206212 -0.000085800886154 0
0 1 0 15 268435456 134216868 -0.000006407499313 0
0 1 0 16 268435456 134215396 -0.000017374753952 0
0 1 0 17 268435456 134220699 0.000022135674953 0
0 1 0 18 268435456 134220099 0.000017665326595 0
0 1 0 19 268435456 134215841 -0.000014059245586 0
0 1 0 20 268435456 134217971 0.000001810491085 0
0 1 0 21 268435456 134216038 -0.000012591481209 0
0 1 0 22 268435456 134216537 -0.000008873641491 0
0 1 0 23 268435456 134223176 0.000040590763092 0
0 1 0 24 268435456 134227684 0.000074177980423 0
0 1 0 25 268435456 134222535 0.000035814940929 0
0 1 0 26 268435456 134231464 0.000102341175079 0
0 1 0 27 268435456 134226943 0.000068657100201 0
0 1 0 28 268435456 134224319 0.000049106776714 0
0 1 0 29 268435456 134179145 -0.000287465751171 1
0 1 0 30 268435456 134217625 -0.000000767409801 0
0 1 0 31 268435456 134216099 -0.000012136995792 0
0 1 1 0 268435456 134211345 -0.000047557055950 0
0 1 1 1 268435456 134223961 0.000046439468861 0
0 1 1 2 268435456 134217351 -0.000002808868885 0
0 1 1 3 268435456 134221681 0.000029452145100 0
0 1 1 4 268435456 134219775 0.000015251338482 0
0 1 1 5 268435456 134219000 0.000009477138519 0
0 1 1 6 268435456 134216924 -0.000005990266800 0
0 1 1 7 268435456 134210975 -0.000050313770771 0
0 1 1 8 268435456 134224837 0.000052966177464 0
0 1 1 9 268435456 134215122 -0.000019416213036 0
0 1 1 10 268435456 134222898 0.000038519501686 0
0 1 1 11 268435456 134249647 0.000237815082073 0
0 1 1 12 268435456 134226853 0.000067986547947 0
0 1 1 13 268435456 134219593 0.000013895332813 0
0 1 1 14 268435456 134213626 -0.000030562281609 0
0 1 1 15 268435456 134231888 0.000105500221252 0
0 1 1 16 268435456 134222689 0.000036962330341 0
0 1 1 17 268435456 134219787 0.000015340745449 0
0 1 1 18 268435456 134226960 0.000068783760071 0
0 1 1 19 268435456 134203298 -0.000107511878014 0
0 1 1 20 268435456 134222370 0.000034585595131 0
0 1 1 21 268435456 134223948 0.000046342611313 0
0 1 1 22 268435456 134230149 0.000092543661594 0
0 1 1 23 268435456 134214945 -0.000020734965801 0
0 1 1 24 268435456 134209059 -0.000064589083195 0
0 1 1 25 268435456 134222429 0.000035025179386 0
0 1 1 26 268435456 134213150 -0.000034108757973 0
0 1 1 27 268435456 134218348 0.000004619359970 0
0 1 1 28 268435456 134220186 0.000018313527107 0
0 1 1 29 268435456 134221724 0.000029772520065 0
0 1 1 30 268435456 134225204 0.000055700540543 0
0 1 1 31 268435456 134210170 -0.000056311488152 0
0 1 2 0 268435456 134218326 0.000004455447197 0
0 1 2 1 268435456 134209338 -0.000062510371208 0
0 1 2 2 268435456 134230432 0.000094652175903 0
0 1 2 3 268435456 134219576 0.000013768672943 0
0 1 2 4 268435456 134206392 -0.000084459781647 0
0 1 2 5 268435456 134228755 0.000082157552242 0
0 1 2 6 268435456 134209890 -0.000058397650719 0
0 1 2 7 268435456 134224617 0.000051327049732 0
0 1 2 8 268435456 134235830 0.000134870409966 0
0 1 2 9 268435456 134209850 -0.000058695673943 0
0 1 2 10 268435456 134207501 -0.000076197087765 0
0 1 2 11 268435456 134212926 -0.000035777688026 0
0 1 2 12 268435456 134235772 0.000134438276291 0
0 1 2 13 268435456 134202638 -0.000112429261208 0
0 1 2 14 268435456 134207767 -0.000074215233326 0
0 1 2 15 268435456 134227726 0.000074490904808 0
0 1 2 16 268435456 134220376 0.000019729137421 0
0 1 2 17 268435456 134212623 -0.000038035213947 0
0 1 2 18 268435456 134220871 0.000023417174816 0
0 1 2 19 268435456 134231999 0.000106327235699 0
0 1 2 20 268435456 134219539 0.000013493001461 0
0 1 2 21 268435456 134213913 -0.000028423964977 0
0 1 2 22 268435456 134215055 -0.000019915401936 0
0 1 2 23 268435456 134204884 -0.000095695257187 0
0 1 2 24 268435456 134217346 -0.000002846121788 0
0 1 2 25 268435456 134206134 -0.000086382031441 0
0 1 2 26 268435456 134226776 0.000067412853241 0
0 1 2 27 268435456 134212715 -0.000037349760532 0
0 1 2 28 268435456 134220060 0.000017374753952 0
0 1 2 29 268435456 134211555 -0.000045992434025 0
0 1 2 30 268435456 134195914 -0.000162526965141 0
0 1 2 31 268435456 134205368 -0.000092089176178 0
0 1 3 0 268435456 134226647 0.000066451728344 0
0 1 3 1 268435456 134228095 0.000077240169048 0
0 1 3 2 268435456 134209662 -0.000060096383095 0
0 1 3 3 268435456 134232696 0.000111520290375 0
0 1 3 4 268435456 134217891 0.000001214444637 0
0 1 3 5 268435456 134221551 0.000028483569622 0
0 1 3 6 268435456 134215300 -0.000018090009689 0
0 1 3 7 268435456 134210129 -0.000056616961956 0
0 1 3 8 268435456 134220409 0.000019975006580 0
0 1 3 9 268435456 134221910 0.000031158328056 0
0 1 3 10 268435456 134216848 -0.000006556510925 0
0 1 3 11 268435456 134215273 -0.000018291175365 0
0 1 3 12 268435456 134212376 -0.000039875507355 0
0 1 3 13 268435456 134217634 -0.000000700354576 0
0 1 3 14 268435456 134208043 -0.000072158873081 0
0 1 3 15 268435456 134218214 0.000003620982170 0
0 1 3 16 268435456 134216789 -0.000006996095181 0
0 1 3 17 268435456 134212092 -0.000041991472244 0
0 1 3 18 268435456 134214593 -0.000023357570171 0
0 1 3 19 268435456 134222647 0.000036649405956 0
0 1 3 20 268435456 134212653 -0.000037811696529 0
0 1 3 21 268435456 134223753 0.000044889748096 0
0 1 3 22 268435456 134233981 0.000121094286442 0
0 1 3 23 268435456 134207049 -0.000079564750195 0
0 1 3 24 268435456 134222150 0.000032946467400 0
0 1 3 25 268435456 134219453 0.000012852251530 0
0 1 3 26 268435456 134232540 0.000110357999802 0
0 1 3 27 268435456 134224606 0.000051245093346 0
0 1 3 28 268435456 134226482 0.000065222382545 0
0 1 3 29 268435456 134215969 -0.000013105571270 0
0 1 3 30 268435456 134215848 -0.000014007091522 0
0 1 3 31 268435456 134214767 -0.000022061169147 0
0 2 0 0 268435456 134212130 -0.000041708350182 0
0 2 0 1 268435456 134212736 -0.000037193298340 0
0 2 0 2 268435456 134212476 -0.000039130449295 0
0 2 0 3 268435456 134214495 -0.000024087727070 0
0 2 0 4 268435456 134215228 -0.000018626451492 0
0 2 0 5 268435456 134228033 0.000076778233051 0
0 2 0 6 268435456 134226681 0.000066705048084 0
0 2 0 7 268435456 134214470 -0.000024273991585 0
0 2 0 8 268435456 134225104 0.000054955482483 0
0 2 0 9 268435456 134209508 -0.000061243772507 0
0 2 0 10 268435456 134208645 -0.000067673623562 0
0 2 0 11 268435456 134213818 -0.000029131770134 0
0 2 0 12 268435456 134215437 -0.000017069280148 0
0 2 0 13 268435456 134214207 -0.000026233494282 0
0 2 0 14 268435456 134211842 -0.000043854117393 0
0 2 0 15 268435456 134231595 0.000103317201138 0
0 2 0 16 268435456 134227283 0.000071190297604 0
0 2 0 17 268435456 134217732 0.000000029802322 0
0 2 0 18 268435456 134222358 0.000034496188164 0
0 2 0 19 268435456 134218428 0.000005215406418 0
0 2 0 20 268435456 134209279 -0.000062949955463 0
0 2 0 21 268435456 134217870 0.000001057982445 0
0 2 0 22 268435456 134227099 0.000069819390774 0
0 2 0 23 268435456 134236326 0.000138565897942 0
0 2 0 24 268435456 134213684 -0.000030130147934 0
0 2 0 25 268435456 134211099 -0.000049389898777 0
0 2 0 26 268435456 134216038 -0.000012591481209 0
0 2 0 27 268435456 134209963 -0.000057853758335 0
0 2 0 28 268435456 134229227 0.000085674226284 0
0 2 0 29 268435456 134221387 0.000027261674404 0
0 2 0 30 268435456 134156800 -0.000453948974609 1
0 2 0 31 268435456 134227107 0.000069878995419 0
0 2 1 0 268435456 134226355 0.000064276158810 0
0 2 1 1 268435456 134212834 -0.000036463141441 0
0 2 1 2 268435456 134227240 0.000070869922638 0
0 2 1 3 268435456 134217775 0.000000350177288 0
0 2 1 4 268435456 134214571 -0.000023521482944 0
0 2 1 5 268435456 134214555 -0.000023640692234 0
0 2 1 6 268435456 134213860 -0.000028818845749 0
0 2 1 7 268435456 134213004 -0.000035196542740 0
0 2 1 8 268435456 134212229 -0.000040970742702 0
0 2 1 9 268435456 134204610 -0.000097736716270 0
0 2 1 10 268435456 134225661 0.000059105455875 0
0 2 1 11 268435456 134220196 0.000018388032913 0
0 2 1 12 268435456 134211103 -0.000049360096455 0
0 2 1 13 268435456 134215844 -0.000014036893845 0
0 2 1 14 268435456 134211319 -0.000047750771046 0
0 2 1 15 268435456 134198232 -0.000145256519318 0
0 2 1 16 268435456 134214663 -0.000022836029530 0
0 2 1 17 268435456 134215873 -0.000013820827007 0
0 2 1 18 268435456 134200511 -0.000128276646137 0
0 2 1 19 268435456 134220499 0.000020645558834 0
0 2 1 20 268435456 134221829 0.000030554831028 0
0 2 1 21 268435456 134216511 -0.000009067356586 0
0 2 1 22 268435456 134203799 -0.000103779137135 0
0 2 1 23 268435456 134218294 0.000004217028618 0
0 2 1 24 268435456 134223039 0.000039570033550 0
0 2 1 25 268435456 134214267 -0.000025786459446 0
0 2 1 26 268435456 134212885 -0.000036083161831 0
0 2 1 27 268435456 134200682 -0.000127002596855 0
0 2 1 28 268435456 134219364 0.000012189149857 0
0 2 1 29 268435456 134210930 -0.000050649046898 0
0 2 1 30 268435456 134217190 -0.000004008412361 0
0 2 1 31 268435456 134204169 -0.000101022422314 0
0 2 2 0 268435456 134215591 -0.000015921890736 0
0 2 2 1 268435456 134214399 -0.000024802982807 0
0 2 2 2 268435456 134212033 -0.000042431056499 0
0 2 2 3 268435456 134212423 -0.000039525330067 0
0 2 2 4 268435456 134220953 0.000024028122425 0
0 2 2 5 268435456 134213758 -0.000029578804970 0
0 2 2 6 268435456 134220904 0.000023663043976 0
0 2 2 7 268435456 134211110 -0.000049307942390 0
0 2 2 8 268435456 134228576 0.000080823898315 0
0 2 2 9 268435456 134209186 -0.000063642859459 0
0 2 2 10 268435456 134214735 -0.000022299587727 0
0 2 2 11 268435456 134223937 0.000046260654926 0
0 2 2 12 268435456 134226415 0.000064723193645 0
0 2 2 13 268435456 134228228 0.000078231096268 0
0 2 2 14 268435456 134231624 0.000103533267975 0
0 2 2 15 268435456 134216371 -0.000010110437870 0
0 2 2 16 268435456 134196560 -0.000157713890076 0
0 2 2 17 268435456 134217539 -0.000001408159733 0
0 2 2 18 268435456 134201726 -0.000119224190712 0
0 2 2 19 268435456 134228119 0.000077418982983 0
0 2 2 20 268435456 134227555 0.000073216855526 0
0 2 2 21 268435456 134214076 -0.000027209520340 0
0 2 2 22 268435456 134213165 -0.000033996999264 0
0 2 2 23 268435456 134206962 -0.000080212950706 0
0 2 2 24 268435456 134218895 0.000008694827557 0
0 2 2 25 268435456 134222043 0.000032149255276 0
0 2 2 26 268435456 134219629 0.000014163553715 0
0 2 2 27 268435456 134217830 0.000000759959221 0
0 2 2 28 268435456 134215492 -0.000016659498215 0
0 2 2 29 268435456 134212758 -0.000037029385567 0
0 2 2 30 268435456 134199305 -0.000137262046337 0
0 2 2 31 268435456 134206324 -0.000084966421127 0
0 2 3 0 268435456 134205060 -0.000094383955002 0
0 2 3 1 268435456 134211667 -0.000045157968998 0
0 2 3 2 268435456 134216271 -0.000010855495930 0
0 2 3 3 268435456 134217976 0.000001847743988 0
0 2 3 4 268435456 134219501 0.000013209879398 0
0 2 3 5 268435456 134215605 -0.000015817582607 0
0 2 3 6 268435456 134220321 0.000019319355488 0
0 2 3 7 268435456 134211069 -0.000049613416195 0
0 2 3 8 268435456 134225603 0.000058673322201 0
0 2 3 9 268435456 134214212 -0.000026196241379 0
0 2 3 10 268435456 134214159 -0.000026591122150 0
0 2 3 11 268435456 134226623 0.000066272914410 0
0 2 3 12 268435456 134215809 -0.000014297664165 0
0 2 3 13 268435456 134216723 -0.000007487833500 0
0 2 3 14 268435456 134209856 -0.000058650970459 0
0 2 3 15 268435456 134217208 -0.000003874301910 0
0 2 3 16 268435456 134225285 0.000056304037571 0
0 2 3 17 268435456 134220372 0.000019699335098 0
0 2 3 18 268435456 134226010 0.000061705708504 0
0 2 3 19 268435456 134217399 -0.000002451241016 0
0 2 3 20 268435456 134212406 -0.000039651989937 0
0 2 3 21 268435456 134207403 -0.000076927244663 0
0 2 3 22 268435456 134214724 -0.000022381544113 0
0 2 3 23 268435456 134217770 0.000000312924385 0
0 2 3 24 268435456 134211382 -0.000047281384468 0
0 2 3 25 268435456 134218707 0.000007294118404 0
0 2 3 26 268435456 134224294 0.000048920512199 0
0 2 3 27 268435456 134217621 -0.000000797212124 0
0 2 3 28 268435456 134224871 0.000053219497204 0
0 2 3 29 268435456 134213603 -0.000030733644962 0
0 2 3 30 268435456 134224785 0.000052578747272 0
0 2 3 31 268435456 134220329 0.000019378960133 0
0 3 0 0 268435456 134222104 0.000032603740692 0
0 3 0 1 268435456 134205715 -0.000089503824711 0
0 3 0 2 268435456 134216783 -0.000007040798664 0
0 3 0 3 268435456 134222452 0.000035196542740 0
0 3 0 4 268435456 134230542 0.000095471739769 0
0 3 0 5 268435456 134198293 -0.000144802033901 0
0 3 0 6 268435456 134211875 -0.000043608248234 0
0 3 0 7 268435456 134222981 0.000039137899876 0
0 3 0 8 268435456 134216429 -0.000009678304195 0
0 3 0 9 268435456 134211762 -0.000044450163841 0
0 3 0 10 268435456 134218058 0.000002458691597 0
0 3 0 11 268435456 134221264 0.000026345252991 0
0 3 0 12 268435456 134213886 -0.000028625130653 0
0 3 0 13 268435456 134206173 -0.000086091458797 0
0 3 0 14 268435456 134218083 0.000002644956112 0
0 3 0 15 268435456 134207283 -0.000077821314335 0
0 3 0 16 268435456 134206956 -0.000080257654190 0
0 3 0 17 268435456 134216679 -0.000007815659046 0
0 3 0 18 268435456 134221143 0.000025443732738 0
0 3 0 19 268435456 134214100 -0.000027030706406 0
0 3 0 20 268435456 134219726 0.000014886260033 0
0 3 0 21 268435456 134223621 0.000043906271458 0
0 3 0 22 268435456 134222214 0.000033423304558 0
0 3 0 23 268435456 134196598 -0.000157430768013 0
0 3 0 24 268435456 134222344 0.000034391880035 0
0 3 0 25 268435456 134217040 -0.000005125999451 0
0 3 0 26 268435456 134218274 0.000004068017006 0
0 3 0 27 268435456 134232899 0.000113032758236 0
0 3 0 28 268435456 134214714 -0.000022456049919 0
0 3 0 29 268435456 134228929 0.000083453953266 0
0 3 0 30 268435456 134216816 -0.000006794929504 0
0 3 0 31 268435456 134165259 -0.000390924513340 1
0 3 1 0 268435456 134214070 -0.000027254223824 0
0 3 1 1 268435456 134192557 -0.000187538564205 0
0 3 1 2 268435456 134212918 -0.000035837292671 0
0 3 1 3 268435456 134212277 -0.000040613114834 0
0 3 1 4 268435456 134219115 0.000010333955288 0
0 3 1 5 268435456 134198287 -0.000144846737385 0
0 3 1 6 268435456 134218677 0.000007070600986 0
0 3 1 7 268435456 134215721 -0.000014953315258 0
0 3 1 8 268435456 134206463 -0.000083930790424 0
0 3 1 9 268435456 134221477 0.000027932226658 0
0 3 1 10 268435456 134229639 0.000088743865490 0
0 3 1 11 268435456 134215627 -0.000015653669834 0
0 3 1 12 268435456 134220533 0.000020898878574 0
0 3 1 13 268435456 134227867 0.000075541436672 0
0 3 1 14 268435456 134224638 0.000051483511925 0
0 3 1 15 268435456 134219027 0.000009678304195 0
0 3 1 16 268435456 134208109 -0.000071667134762 0
0 3 1 17 268435456 134212148 -0.000041574239731 0
0 3 1 18 268435456 134228906 0.000083282589912 0
0 3 1 19 268435456 134208168 -0.000071227550507 0
0 3 1 20 268435456 134219305 0.000011749565601 0
0 3 1 21 268435456 134216543 -0.000008828938007 0
0 3 1 22 268435456 134220712 0.000022232532501 0
0 3 1 23 268435456 134223146 0.000040367245674 0
0 3 1 24 268435456 134203316 -0.000107377767563 0
0 3 1 25 268435456 134225632 0.000058889389038 0
0 3 1 26 268435456 134209947 -0.000057972967625 0
0 3 1 27 268435456 134221284 0.000026494264603 0
0 3 1 28 268435456 134235428 0.000131875276566 0
0 3 1 29 268435456 134217297 -0.000003211200237 0
0 3 1 30 268435456 134218862 0.000008448958397 0
0 3 1 31 268435456 134221620 0.000028997659683 0
0 3 2 0 268435456 134216042 -0.000012561678886 0
0 3 2 1 268435456 134214948 -0.000020712614059 0
0 3 2 2 268435456 134217069 -0.000004909932613 0
0 3 2 3 268435456 134215893 -0.000013671815395 0
0 3 2 4 268435456 134221321 0.000026769936085 0
0 3 2 5 268435456 134213677 -0.000030182301998 0
0 3 2 6 268435456 134222313 0.000034160912037 0
0 3 2 7 268435456 134227264 0.000071048736572 0
0 3 2 8 268435456 134210295 -0.000055380165577 0
0 3 2 9 268435456 134212852 -0.000036329030991 0
0 3 2 10 268435456 134226347 0.000064216554165 0
0 3 2 11 268435456 134216887 -0.000006265938282 0
0 3 2 12 268435456 134225370 0.000056937336922 0
0 3 2 13 268435456 134205841 -0.000088565051556 0
0 3 2 14 268435456 134222758 0.000037476420403 0
0 3 2 15 268435456 134219574 0.000013753771782 0
0 3 2 16 268435456 134223295 0.000041477382183 0
0 3 2 17 268435456 134221679 0.000029437243938 0
0 3 2 18 268435456 134192005 -0.000191651284695 0
0 3 2 19 268435456 134207367 -0.000077195465565 0
0 3 2 20 268435456 134199033 -0.000139288604259 0
0 3 2 21 268435456 134235197 0.000130154192448 0
0 3 2 22 268435456 134216311 -0.000010557472706 0
0 3 2 23 268435456 134229603 0.000088475644588 0
0 3 2 24 268435456 134203587 -0.000105358660221 0
0 3 2 25 268435456 134224742 0.000052258372307 0
0 3 2 26 268435456 134214514 -0.000023946166039 0
0 3 2 27 268435456 134218769 0.000007756054401 0
0 3 2 28 268435456 134218618 0.000006631016731 0
0 3 2 29 268435456 134222863 0.000038258731365 0
0 3 2 30 268435456 134218143 0.000003091990948 0
0 3 2 31 268435456 134200853 -0.000125728547573 0
0 3 3 0 268435456 134209008 -0.000064969062805 0
0 3 3 1 268435456 134224370 0.000049486756325 0
0 3 3 2 268435456 134232394 0.000109270215034 0
0 3 3 3 268435456 134219611 0.000014029443264 0
0 3 3 4 268435456 134225346 0.000056758522987 0
0 3 3 5 268435456 134220276 0.000018984079361 0
0 3 3 6 268435456 134206643 -0.000082589685917 0
0 3 3 7 268435456 134235954 0.000135794281960 0
0 3 3 8 268435456 134224828 0.000052899122238 0
0 3 3 9 268435456 134219681 0.000014550983906 0
0 3 3 10 268435456 134200834 -0.000125870108604 0
0 3 3 11 268435456 134221432 0.000027596950531 0
0 3 3 12 268435456 134212936 -0.000035703182220 0
0 3 3 13 268435456 134213698 -0.000030025839806 0
0 3 3 14 268435456 134224408 0.000049769878387 0
0 3 3 15 268435456 134223160 0.000040471553802 0
0 3 3 16 268435456 134211458 -0.000046715140343 0
0 3 3 17 268435456 134214510 -0.000023975968361 0
0 3 3 18 268435456 134217257 -0.000003509223461 0
0 3 3 19 268435456 134226359 0.000064305961132 0
0 3 3 20 268435456 134224571 0.000050984323025 0
0 3 3 21 268435456 134215329 -0.000017873942852 0
0 3 3 22 268435456 134212223 -0.000041015446186 0
0 3 3 23 268435456 134216425 -0.000009708106518 0
0 3 3 24 268435456 134217324 -0.000003010034561 0
0 3 3 25 268435456 134240225 0.000167615711689 0
0 3 3 26 268435456 134232198 0.000107809901237 0
0 3 3 27 268435456 134215784 -0.000014483928680 0
0 3 3 28 268435456 134226802 0.000067606568336 0
0 3 3 29 268435456 134215641 -0.000015549361706 0
0 3 3 30 268435456 134216542 -0.000008836388588 0
0 3 3 31 268435456 134221215 0.000025980174541 0
0 4 0 0 268435456 133909030 -0.002299979329109 1
0 4 0 1 268435456 134216056 -0.000012457370758 0
0 4 0 2 268435456 134222631 0.000036530196667 0
0 4 0 3 268435456 134208381 -0.000069640576839 0
0 4 0 4 268435456 134217390 -0.000002518296242 0
0 4 0 5 268435456 134220196 0.000018388032913 0
0 4 0 6 268435456 134235829 0.000134862959385 0
0 4 0 7 268435456 134228023 0.000076703727245 0
0 4 0 8 268435456 134217706 -0.000000163912773 0
0 4 0 9 268435456 134226825 0.000067777931690 0
0 4 0 10 268435456 134211518 -0.000046268105507 0
0 4 0 11 268435456 134219755 0.000015102326870 0
0 4 0 12 268435456 134224395 0.000049673020840 0
